"subject" "activity" "domainType" "sensorType" "axisDir" "statsType" "accType" "isJerk" "isMagnitude" "average"
"5529" 15 "WALKING_UPSTAIRS" "freq" "accelerometer" "Y" "std" "Body" NA NA -0.0191328333041667
"5530" 15 "WALKING_UPSTAIRS" "freq" "accelerometer" "Y" "std" "Body" "Jerk" NA -0.330391429583333
"5531" 15 "WALKING_UPSTAIRS" "freq" "accelerometer" "Z" "mean" "Body" NA NA -0.5395910825
"5532" 15 "WALKING_UPSTAIRS" "freq" "accelerometer" "Z" "mean" "Body" "Jerk" NA -0.714554172708333
"5533" 15 "WALKING_UPSTAIRS" "freq" "accelerometer" "Z" "std" "Body" NA NA -0.349600353270833
"5534" 15 "WALKING_UPSTAIRS" "freq" "accelerometer" "Z" "std" "Body" "Jerk" NA -0.783004506458333
"5535" 15 "WALKING_UPSTAIRS" "freq" "gyroscope" "X" "mean" "Body" NA NA -0.361096856875
"5536" 15 "WALKING_UPSTAIRS" "freq" "gyroscope" "X" "std" "Body" NA NA -0.4372253275
"5537" 15 "WALKING_UPSTAIRS" "freq" "gyroscope" "Y" "mean" "Body" NA NA -0.517025245833333
"5538" 15 "WALKING_UPSTAIRS" "freq" "gyroscope" "Y" "std" "Body" NA NA -0.243612269004167
"5539" 15 "WALKING_UPSTAIRS" "freq" "gyroscope" "Z" "mean" "Body" NA NA -0.485701745833333
"5540" 15 "WALKING_UPSTAIRS" "freq" "gyroscope" "Z" "std" "Body" NA NA -0.523744300833333
"5541" 15 "WALKING_UPSTAIRS" "time" "accelerometer" NA "mean" "Body" NA "Mag" -0.000971394711666667
"5542" 15 "WALKING_UPSTAIRS" "time" "accelerometer" NA "mean" "Body" "Jerk" "Mag" -0.316050382083333
"5543" 15 "WALKING_UPSTAIRS" "time" "accelerometer" NA "mean" "Gravity" NA "Mag" -0.000971394711666667
"5544" 15 "WALKING_UPSTAIRS" "time" "accelerometer" NA "std" "Body" NA "Mag" -0.136552217494583
"5545" 15 "WALKING_UPSTAIRS" "time" "accelerometer" NA "std" "Body" "Jerk" "Mag" -0.313363553125
"5546" 15 "WALKING_UPSTAIRS" "time" "accelerometer" NA "std" "Gravity" NA "Mag" -0.136552217494583
"5547" 15 "WALKING_UPSTAIRS" "time" "accelerometer" "X" "mean" "Body" NA NA 0.270187595833333
"5548" 15 "WALKING_UPSTAIRS" "time" "accelerometer" "X" "mean" "Body" "Jerk" NA 0.07297243298125
"5549" 15 "WALKING_UPSTAIRS" "time" "accelerometer" "X" "mean" "Gravity" NA NA 0.918544812291667
"5550" 15 "WALKING_UPSTAIRS" "time" "accelerometer" "X" "std" "Body" NA NA -0.0260971840270833
"5551" 15 "WALKING_UPSTAIRS" "time" "accelerometer" "X" "std" "Body" "Jerk" NA -0.186944664541667
"5552" 15 "WALKING_UPSTAIRS" "time" "accelerometer" "X" "std" "Gravity" NA NA -0.952562395625
"5553" 15 "WALKING_UPSTAIRS" "time" "accelerometer" "Y" "mean" "Body" NA NA -0.0287523860708333
"5554" 15 "WALKING_UPSTAIRS" "time" "accelerometer" "Y" "mean" "Body" "Jerk" NA -0.00417361847916667
"5555" 15 "WALKING_UPSTAIRS" "time" "accelerometer" "Y" "mean" "Gravity" NA NA -0.3149610125
"5556" 15 "WALKING_UPSTAIRS" "time" "accelerometer" "Y" "std" "Body" NA NA -0.00406536043541667
"5557" 15 "WALKING_UPSTAIRS" "time" "accelerometer" "Y" "std" "Body" "Jerk" NA -0.311861356875
"5558" 15 "WALKING_UPSTAIRS" "time" "accelerometer" "Y" "std" "Gravity" NA NA -0.927648821458333
"5559" 15 "WALKING_UPSTAIRS" "time" "accelerometer" "Z" "mean" "Body" NA NA -0.116952464895833
"5560" 15 "WALKING_UPSTAIRS" "time" "accelerometer" "Z" "mean" "Body" "Jerk" NA -0.00525879898958333
"5561" 15 "WALKING_UPSTAIRS" "time" "accelerometer" "Z" "mean" "Gravity" NA NA 0.0811803405
"5562" 15 "WALKING_UPSTAIRS" "time" "accelerometer" "Z" "std" "Body" NA NA -0.379717488104167
"5563" 15 "WALKING_UPSTAIRS" "time" "accelerometer" "Z" "std" "Body" "Jerk" NA -0.748809454166667
"5564" 15 "WALKING_UPSTAIRS" "time" "accelerometer" "Z" "std" "Gravity" NA NA -0.92161847875
"5565" 15 "WALKING_UPSTAIRS" "time" "gyroscope" NA "mean" "Body" NA "Mag" -0.201217274
"5566" 15 "WALKING_UPSTAIRS" "time" "gyroscope" NA "mean" "Body" "Jerk" "Mag" -0.663637117708333
"5567" 15 "WALKING_UPSTAIRS" "time" "gyroscope" NA "std" "Body" NA "Mag" -0.288429008639583
"5568" 15 "WALKING_UPSTAIRS" "time" "gyroscope" NA "std" "Body" "Jerk" "Mag" -0.748954848541667
"5569" 15 "WALKING_UPSTAIRS" "time" "gyroscope" "X" "mean" "Body" NA NA 0.0903340029875
"5570" 15 "WALKING_UPSTAIRS" "time" "gyroscope" "X" "mean" "Body" "Jerk" NA -0.144485986527083
"5571" 15 "WALKING_UPSTAIRS" "time" "gyroscope" "X" "std" "Body" NA NA -0.415251317916667
"5572" 15 "WALKING_UPSTAIRS" "time" "gyroscope" "X" "std" "Body" "Jerk" NA -0.525533949791667
"5573" 15 "WALKING_UPSTAIRS" "time" "gyroscope" "Y" "mean" "Body" NA NA -0.154721289270833
"5574" 15 "WALKING_UPSTAIRS" "time" "gyroscope" "Y" "mean" "Body" "Jerk" NA -0.0365419164020833
"5575" 15 "WALKING_UPSTAIRS" "time" "gyroscope" "Y" "std" "Body" NA NA -0.3302332351
"5576" 15 "WALKING_UPSTAIRS" "time" "gyroscope" "Y" "std" "Body" "Jerk" NA -0.763053512083333
"5577" 15 "WALKING_UPSTAIRS" "time" "gyroscope" "Z" "mean" "Body" NA NA 0.0911681484547917
"5578" 15 "WALKING_UPSTAIRS" "time" "gyroscope" "Z" "mean" "Body" "Jerk" NA -0.0767242496041667
"5579" 15 "WALKING_UPSTAIRS" "time" "gyroscope" "Z" "std" "Body" NA NA -0.477365945208333
"5580" 15 "WALKING_UPSTAIRS" "time" "gyroscope" "Z" "std" "Body" "Jerk" NA -0.657907649166667
"5581" 16 "LAYING" "freq" "accelerometer" NA "mean" "Body" NA "Mag" -0.969135080071429
"5582" 16 "LAYING" "freq" "accelerometer" NA "mean" "Body" "Jerk" "Mag" -0.988104901428571
"5583" 16 "LAYING" "freq" "accelerometer" NA "std" "Body" NA "Mag" -0.958543489928571
"5584" 16 "LAYING" "freq" "accelerometer" NA "std" "Body" "Jerk" "Mag" -0.987652780571429
"5585" 16 "LAYING" "freq" "accelerometer" "X" "mean" "Body" NA NA -0.980213187428571
"5586" 16 "LAYING" "freq" "accelerometer" "X" "mean" "Body" "Jerk" NA -0.988580046285714
"5587" 16 "LAYING" "freq" "accelerometer" "X" "std" "Body" NA NA -0.971409075142857
"5588" 16 "LAYING" "freq" "accelerometer" "X" "std" "Body" "Jerk" NA -0.989287359142857
"5589" 16 "LAYING" "freq" "accelerometer" "Y" "mean" "Body" NA NA -0.963635575142857
"5590" 16 "LAYING" "freq" "accelerometer" "Y" "mean" "Body" "Jerk" NA -0.984752927142857
"5591" 16 "LAYING" "freq" "accelerometer" "Y" "std" "Body" NA NA -0.937083636714286
"5592" 16 "LAYING" "freq" "accelerometer" "Y" "std" "Body" "Jerk" NA -0.986215013
"5593" 16 "LAYING" "freq" "accelerometer" "Z" "mean" "Body" NA NA -0.974580069142857
"5594" 16 "LAYING" "freq" "accelerometer" "Z" "mean" "Body" "Jerk" NA -0.985544945285714
"5595" 16 "LAYING" "freq" "accelerometer" "Z" "std" "Body" NA NA -0.962524372714286
"5596" 16 "LAYING" "freq" "accelerometer" "Z" "std" "Body" "Jerk" NA -0.988348904571428
"5597" 16 "LAYING" "freq" "gyroscope" "X" "mean" "Body" NA NA -0.975892407428571
"5598" 16 "LAYING" "freq" "gyroscope" "X" "std" "Body" NA NA -0.977509583571429
"5599" 16 "LAYING" "freq" "gyroscope" "Y" "mean" "Body" NA NA -0.976092920571428
"5600" 16 "LAYING" "freq" "gyroscope" "Y" "std" "Body" NA NA -0.968135251857143
"5601" 16 "LAYING" "freq" "gyroscope" "Z" "mean" "Body" NA NA -0.985957788
"5602" 16 "LAYING" "freq" "gyroscope" "Z" "std" "Body" NA NA -0.985730995857143
"5603" 16 "LAYING" "time" "accelerometer" NA "mean" "Body" NA "Mag" -0.961834634857143
"5604" 16 "LAYING" "time" "accelerometer" NA "mean" "Body" "Jerk" "Mag" -0.988349656571429
"5605" 16 "LAYING" "time" "accelerometer" NA "mean" "Gravity" NA "Mag" -0.961834634857143
"5606" 16 "LAYING" "time" "accelerometer" NA "std" "Body" NA "Mag" -0.957895927714286
"5607" 16 "LAYING" "time" "accelerometer" NA "std" "Body" "Jerk" "Mag" -0.987891003571429
"5608" 16 "LAYING" "time" "accelerometer" NA "std" "Gravity" NA "Mag" -0.957895927714286
"5609" 16 "LAYING" "time" "accelerometer" "X" "mean" "Body" NA NA 0.274227162571429
"5610" 16 "LAYING" "time" "accelerometer" "X" "mean" "Body" "Jerk" NA 0.0783960268571429
"5611" 16 "LAYING" "time" "accelerometer" "X" "mean" "Gravity" NA NA -0.206783742242857
"5612" 16 "LAYING" "time" "accelerometer" "X" "std" "Body" NA NA -0.973691429428571
"5613" 16 "LAYING" "time" "accelerometer" "X" "std" "Body" "Jerk" NA -0.988416723857143
"5614" 16 "LAYING" "time" "accelerometer" "X" "std" "Gravity" NA NA -0.963761977857143
"5615" 16 "LAYING" "time" "accelerometer" "Y" "mean" "Body" NA NA -0.0166103510562857
"5616" 16 "LAYING" "time" "accelerometer" "Y" "mean" "Body" "Jerk" NA 0.0132805054325714
"5617" 16 "LAYING" "time" "accelerometer" "Y" "mean" "Gravity" NA NA -0.0199270225714286
"5618" 16 "LAYING" "time" "accelerometer" "Y" "std" "Body" NA NA -0.943061150285714
"5619" 16 "LAYING" "time" "accelerometer" "Y" "std" "Body" "Jerk" NA -0.984867286857143
"5620" 16 "LAYING" "time" "accelerometer" "Y" "std" "Gravity" NA NA -0.966087103857143
"5621" 16 "LAYING" "time" "accelerometer" "Z" "mean" "Body" NA NA -0.107310493242857
"5622" 16 "LAYING" "time" "accelerometer" "Z" "mean" "Body" "Jerk" NA -0.00154105089764286
"5623" 16 "LAYING" "time" "accelerometer" "Z" "mean" "Gravity" NA NA 0.893884468571429
"5624" 16 "LAYING" "time" "accelerometer" "Z" "std" "Body" NA NA -0.965490276285714
"5625" 16 "LAYING" "time" "accelerometer" "Z" "std" "Body" "Jerk" NA -0.987644127
"5626" 16 "LAYING" "time" "accelerometer" "Z" "std" "Gravity" NA NA -0.967886002
"5627" 16 "LAYING" "time" "gyroscope" NA "mean" "Body" NA "Mag" -0.951777099571429
"5628" 16 "LAYING" "time" "gyroscope" NA "mean" "Body" "Jerk" "Mag" -0.990839526285714
"5629" 16 "LAYING" "time" "gyroscope" NA "std" "Body" NA "Mag" -0.959020036285714
"5630" 16 "LAYING" "time" "gyroscope" NA "std" "Body" "Jerk" "Mag" -0.988212425428571
"5631" 16 "LAYING" "time" "gyroscope" "X" "mean" "Body" NA NA -0.0161545406857143
"5632" 16 "LAYING" "time" "gyroscope" "X" "mean" "Body" "Jerk" NA -0.1022095722
"5633" 16 "LAYING" "time" "gyroscope" "X" "std" "Body" NA NA -0.977010769857143
"5634" 16 "LAYING" "time" "gyroscope" "X" "std" "Body" "Jerk" NA -0.985835459428571
"5635" 16 "LAYING" "time" "gyroscope" "Y" "mean" "Body" NA NA -0.113675060885714
"5636" 16 "LAYING" "time" "gyroscope" "Y" "mean" "Body" "Jerk" NA -0.0347735325871429
"5637" 16 "LAYING" "time" "gyroscope" "Y" "std" "Body" NA NA -0.970747514
"5638" 16 "LAYING" "time" "gyroscope" "Y" "std" "Body" "Jerk" NA -0.989046576
"5639" 16 "LAYING" "time" "gyroscope" "Z" "mean" "Body" NA NA 0.0966210349428571
"5640" 16 "LAYING" "time" "gyroscope" "Z" "mean" "Body" "Jerk" NA -0.0576790435142857
"5641" 16 "LAYING" "time" "gyroscope" "Z" "std" "Body" NA NA -0.984781484857143
"5642" 16 "LAYING" "time" "gyroscope" "Z" "std" "Body" "Jerk" NA -0.994465157714286
"5643" 16 "SITTING" "freq" "accelerometer" NA "mean" "Body" NA "Mag" -0.956198237536232
"5644" 16 "SITTING" "freq" "accelerometer" NA "mean" "Body" "Jerk" "Mag" -0.98666588615942
"5645" 16 "SITTING" "freq" "accelerometer" NA "std" "Body" NA "Mag" -0.940725732594203
"5646" 16 "SITTING" "freq" "accelerometer" NA "std" "Body" "Jerk" "Mag" -0.984848451884058
"5647" 16 "SITTING" "freq" "accelerometer" "X" "mean" "Body" NA NA -0.987043828985507
"5648" 16 "SITTING" "freq" "accelerometer" "X" "mean" "Body" "Jerk" NA -0.990964251304348
"5649" 16 "SITTING" "freq" "accelerometer" "X" "std" "Body" NA NA -0.986892418405797
"5650" 16 "SITTING" "freq" "accelerometer" "X" "std" "Body" "Jerk" NA -0.991567867681159
"5651" 16 "SITTING" "freq" "accelerometer" "Y" "mean" "Body" NA NA -0.961456685507246
"5652" 16 "SITTING" "freq" "accelerometer" "Y" "mean" "Body" "Jerk" NA -0.981752167391304
"5653" 16 "SITTING" "freq" "accelerometer" "Y" "std" "Body" NA NA -0.949829260434783
"5654" 16 "SITTING" "freq" "accelerometer" "Y" "std" "Body" "Jerk" NA -0.983230774492754
"5655" 16 "SITTING" "freq" "accelerometer" "Z" "mean" "Body" NA NA -0.959552230434783
"5656" 16 "SITTING" "freq" "accelerometer" "Z" "mean" "Body" "Jerk" NA -0.981178036811594
"5657" 16 "SITTING" "freq" "accelerometer" "Z" "std" "Body" NA NA -0.934652146521739
"5658" 16 "SITTING" "freq" "accelerometer" "Z" "std" "Body" "Jerk" NA -0.984362469130435
"5659" 16 "SITTING" "freq" "gyroscope" "X" "mean" "Body" NA NA -0.978632856956522
"5660" 16 "SITTING" "freq" "gyroscope" "X" "std" "Body" NA NA -0.982057861449275
"5661" 16 "SITTING" "freq" "gyroscope" "Y" "mean" "Body" NA NA -0.96679600173913
"5662" 16 "SITTING" "freq" "gyroscope" "Y" "std" "Body" NA NA -0.954343752463768
"5663" 16 "SITTING" "freq" "gyroscope" "Z" "mean" "Body" NA NA -0.960058264057971
"5664" 16 "SITTING" "freq" "gyroscope" "Z" "std" "Body" NA NA -0.964270052318841
"5665" 16 "SITTING" "time" "accelerometer" NA "mean" "Body" NA "Mag" -0.961879680724638
"5666" 16 "SITTING" "time" "accelerometer" NA "mean" "Body" "Jerk" "Mag" -0.987472699130435
"5667" 16 "SITTING" "time" "accelerometer" NA "mean" "Gravity" NA "Mag" -0.961879680724638
"5668" 16 "SITTING" "time" "accelerometer" NA "std" "Body" NA "Mag" -0.941051236086957
"5669" 16 "SITTING" "time" "accelerometer" NA "std" "Body" "Jerk" "Mag" -0.983615334057971
"5670" 16 "SITTING" "time" "accelerometer" NA "std" "Gravity" NA "Mag" -0.941051236086957
"5671" 16 "SITTING" "time" "accelerometer" "X" "mean" "Body" NA NA 0.280768574492754
"5672" 16 "SITTING" "time" "accelerometer" "X" "mean" "Body" "Jerk" NA 0.0734346720289855
"5673" 16 "SITTING" "time" "accelerometer" "X" "mean" "Gravity" NA NA 0.942457377971014
"5674" 16 "SITTING" "time" "accelerometer" "X" "std" "Body" NA NA -0.986825605362319
"5675" 16 "SITTING" "time" "accelerometer" "X" "std" "Body" "Jerk" NA -0.990861134782609
"5676" 16 "SITTING" "time" "accelerometer" "X" "std" "Gravity" NA NA -0.980158243333333
"5677" 16 "SITTING" "time" "accelerometer" "Y" "mean" "Body" NA NA -0.0102497939956522
"5678" 16 "SITTING" "time" "accelerometer" "Y" "mean" "Body" "Jerk" NA 0.00985642890855072
"5679" 16 "SITTING" "time" "accelerometer" "Y" "mean" "Gravity" NA NA -0.086588253942029
"5680" 16 "SITTING" "time" "accelerometer" "Y" "std" "Body" NA NA -0.951607872463768
"5681" 16 "SITTING" "time" "accelerometer" "Y" "std" "Body" "Jerk" NA -0.981800970724638
"5682" 16 "SITTING" "time" "accelerometer" "Y" "std" "Gravity" NA NA -0.968023206956522
"5683" 16 "SITTING" "time" "accelerometer" "Z" "mean" "Body" NA NA -0.0891404038405797
"5684" 16 "SITTING" "time" "accelerometer" "Z" "mean" "Body" "Jerk" NA -0.0115030575052174
"5685" 16 "SITTING" "time" "accelerometer" "Z" "mean" "Gravity" NA NA 0.0892682200463768
"5686" 16 "SITTING" "time" "accelerometer" "Z" "std" "Body" NA NA -0.939672247101449
"5687" 16 "SITTING" "time" "accelerometer" "Z" "std" "Body" "Jerk" NA -0.983487212898551
"5688" 16 "SITTING" "time" "accelerometer" "Z" "std" "Gravity" NA NA -0.945813561478261
"5689" 16 "SITTING" "time" "gyroscope" NA "mean" "Body" NA "Mag" -0.946417382463768
"5690" 16 "SITTING" "time" "gyroscope" NA "mean" "Body" "Jerk" "Mag" -0.992444606231884
"5691" 16 "SITTING" "time" "gyroscope" NA "std" "Body" NA "Mag" -0.937942404637681
"5692" 16 "SITTING" "time" "gyroscope" NA "std" "Body" "Jerk" "Mag" -0.988261252608696
"5693" 16 "SITTING" "time" "gyroscope" "X" "mean" "Body" NA NA -0.0412014042275362
"5694" 16 "SITTING" "time" "gyroscope" "X" "mean" "Body" "Jerk" NA -0.0957204520289855
"5695" 16 "SITTING" "time" "gyroscope" "X" "std" "Body" NA NA -0.981037373333333
"5696" 16 "SITTING" "time" "gyroscope" "X" "std" "Body" "Jerk" NA -0.98958327942029
"5697" 16 "SITTING" "time" "gyroscope" "Y" "mean" "Body" NA NA -0.0574525433043478
"5698" 16 "SITTING" "time" "gyroscope" "Y" "mean" "Body" "Jerk" NA -0.0450369280637681
"5699" 16 "SITTING" "time" "gyroscope" "Y" "std" "Body" NA NA -0.958336595507246
"5700" 16 "SITTING" "time" "gyroscope" "Y" "std" "Body" "Jerk" NA -0.990621793333333
"5701" 16 "SITTING" "time" "gyroscope" "Z" "mean" "Body" NA NA 0.0795736310463768
"5702" 16 "SITTING" "time" "gyroscope" "Z" "mean" "Body" "Jerk" NA -0.0588371273536232
"5703" 16 "SITTING" "time" "gyroscope" "Z" "std" "Body" NA NA -0.960287831304348
"5704" 16 "SITTING" "time" "gyroscope" "Z" "std" "Body" "Jerk" NA -0.988364321449275
"5705" 16 "STANDING" "freq" "accelerometer" NA "mean" "Body" NA "Mag" -0.973265595128205
"5706" 16 "STANDING" "freq" "accelerometer" NA "mean" "Body" "Jerk" "Mag" -0.988837558974359
"5707" 16 "STANDING" "freq" "accelerometer" NA "std" "Body" NA "Mag" -0.960374153974359
"5708" 16 "STANDING" "freq" "accelerometer" NA "std" "Body" "Jerk" "Mag" -0.988292758846154
"5709" 16 "STANDING" "freq" "accelerometer" "X" "mean" "Body" NA NA -0.989427670897436
"5710" 16 "STANDING" "freq" "accelerometer" "X" "mean" "Body" "Jerk" NA -0.991038638974359
"5711" 16 "STANDING" "freq" "accelerometer" "X" "std" "Body" NA NA -0.989100620641026
"5712" 16 "STANDING" "freq" "accelerometer" "X" "std" "Body" "Jerk" NA -0.991847149615385
"5713" 16 "STANDING" "freq" "accelerometer" "Y" "mean" "Body" NA NA -0.96931401525641
"5714" 16 "STANDING" "freq" "accelerometer" "Y" "mean" "Body" "Jerk" NA -0.982425403974359
"5715" 16 "STANDING" "freq" "accelerometer" "Y" "std" "Body" NA NA -0.958174310128205
"5716" 16 "STANDING" "freq" "accelerometer" "Y" "std" "Body" "Jerk" NA -0.984236462179487
"5717" 16 "STANDING" "freq" "accelerometer" "Z" "mean" "Body" NA NA -0.969999504230769
"5718" 16 "STANDING" "freq" "accelerometer" "Z" "mean" "Body" "Jerk" NA -0.986091891538462
"5719" 16 "STANDING" "freq" "accelerometer" "Z" "std" "Body" NA NA -0.948540267051282
"5720" 16 "STANDING" "freq" "accelerometer" "Z" "std" "Body" "Jerk" NA -0.98865796025641
"5721" 16 "STANDING" "freq" "gyroscope" "X" "mean" "Body" NA NA -0.973157351666667
"5722" 16 "STANDING" "freq" "gyroscope" "X" "std" "Body" NA NA -0.973926885
"5723" 16 "STANDING" "freq" "gyroscope" "Y" "mean" "Body" NA NA -0.983594244615385
"5724" 16 "STANDING" "freq" "gyroscope" "Y" "std" "Body" NA NA -0.978402418717949
"5725" 16 "STANDING" "freq" "gyroscope" "Z" "mean" "Body" NA NA -0.98363927
"5726" 16 "STANDING" "freq" "gyroscope" "Z" "std" "Body" NA NA -0.983527402051282
"5727" 16 "STANDING" "time" "accelerometer" NA "mean" "Body" NA "Mag" -0.969948825128205
"5728" 16 "STANDING" "time" "accelerometer" NA "mean" "Body" "Jerk" "Mag" -0.989205231794872
"5729" 16 "STANDING" "time" "accelerometer" NA "mean" "Gravity" NA "Mag" -0.969948825128205
"5730" 16 "STANDING" "time" "accelerometer" NA "std" "Body" NA "Mag" -0.95729449448718
"5731" 16 "STANDING" "time" "accelerometer" NA "std" "Body" "Jerk" "Mag" -0.986761550641026
"5732" 16 "STANDING" "time" "accelerometer" NA "std" "Gravity" NA "Mag" -0.95729449448718
"5733" 16 "STANDING" "time" "accelerometer" "X" "mean" "Body" NA NA 0.283497402948718
"5734" 16 "STANDING" "time" "accelerometer" "X" "mean" "Body" "Jerk" NA 0.0736438905641026
"5735" 16 "STANDING" "time" "accelerometer" "X" "mean" "Gravity" NA NA 0.941587749358974
"5736" 16 "STANDING" "time" "accelerometer" "X" "std" "Body" NA NA -0.989076811794872
"5737" 16 "STANDING" "time" "accelerometer" "X" "std" "Body" "Jerk" NA -0.991026497435897
"5738" 16 "STANDING" "time" "accelerometer" "X" "std" "Gravity" NA NA -0.985359689871795
"5739" 16 "STANDING" "time" "accelerometer" "Y" "mean" "Body" NA NA -0.0165999672935897
"5740" 16 "STANDING" "time" "accelerometer" "Y" "mean" "Body" "Jerk" NA 0.0120767950358846
"5741" 16 "STANDING" "time" "accelerometer" "Y" "mean" "Gravity" NA NA -0.0578867045
"5742" 16 "STANDING" "time" "accelerometer" "Y" "std" "Body" NA NA -0.960298267692308
"5743" 16 "STANDING" "time" "accelerometer" "Y" "std" "Body" "Jerk" NA -0.98262195474359
"5744" 16 "STANDING" "time" "accelerometer" "Y" "std" "Gravity" NA NA -0.980552435769231
"5745" 16 "STANDING" "time" "accelerometer" "Z" "mean" "Body" NA NA -0.103657729076923
"5746" 16 "STANDING" "time" "accelerometer" "Z" "mean" "Body" "Jerk" NA -0.00476310557910256
"5747" 16 "STANDING" "time" "accelerometer" "Z" "mean" "Gravity" NA NA -0.166737468166667
"5748" 16 "STANDING" "time" "accelerometer" "Z" "std" "Body" NA NA -0.953468961666667
"5749" 16 "STANDING" "time" "accelerometer" "Z" "std" "Body" "Jerk" NA -0.988073825641026
"5750" 16 "STANDING" "time" "accelerometer" "Z" "std" "Gravity" NA NA -0.959562830769231
"5751" 16 "STANDING" "time" "gyroscope" NA "mean" "Body" NA "Mag" -0.972528178205128
"5752" 16 "STANDING" "time" "gyroscope" NA "mean" "Body" "Jerk" "Mag" -0.992848576025641
"5753" 16 "STANDING" "time" "gyroscope" NA "std" "Body" NA "Mag" -0.964105768461539
"5754" 16 "STANDING" "time" "gyroscope" NA "std" "Body" "Jerk" "Mag" -0.990809427435898
"5755" 16 "STANDING" "time" "gyroscope" "X" "mean" "Body" NA NA -0.0299337294166667
"5756" 16 "STANDING" "time" "gyroscope" "X" "mean" "Body" "Jerk" NA -0.100107332602564
"5757" 16 "STANDING" "time" "gyroscope" "X" "std" "Body" NA NA -0.973400107564102
"5758" 16 "STANDING" "time" "gyroscope" "X" "std" "Body" "Jerk" NA -0.987102322692308
"5759" 16 "STANDING" "time" "gyroscope" "Y" "mean" "Body" NA NA -0.068667733
"5760" 16 "STANDING" "time" "gyroscope" "Y" "mean" "Body" "Jerk" NA -0.0424982241410256
"5761" 16 "STANDING" "time" "gyroscope" "Y" "std" "Body" NA NA -0.980110277307692
"5762" 16 "STANDING" "time" "gyroscope" "Y" "std" "Body" "Jerk" NA -0.992589441153846
"5763" 16 "STANDING" "time" "gyroscope" "Z" "mean" "Body" NA NA 0.0867342708846154
"5764" 16 "STANDING" "time" "gyroscope" "Z" "mean" "Body" "Jerk" NA -0.0544335294410256
"5765" 16 "STANDING" "time" "gyroscope" "Z" "std" "Body" NA NA -0.982357006410256
"5766" 16 "STANDING" "time" "gyroscope" "Z" "std" "Body" "Jerk" NA -0.992698522948718
"5767" 16 "WALKING" "freq" "accelerometer" NA "mean" "Body" NA "Mag" -0.539845891372549
"5768" 16 "WALKING" "freq" "accelerometer" NA "mean" "Body" "Jerk" "Mag" -0.549480390294118
"5769" 16 "WALKING" "freq" "accelerometer" NA "std" "Body" NA "Mag" -0.656643993333333
"5770" 16 "WALKING" "freq" "accelerometer" NA "std" "Body" "Jerk" "Mag" -0.593587304215686
"5771" 16 "WALKING" "freq" "accelerometer" "X" "mean" "Body" NA NA -0.394790433529412
"5772" 16 "WALKING" "freq" "accelerometer" "X" "mean" "Body" "Jerk" NA -0.44140618254902
